,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2021-09-01
Equity Capital,18,18,18,18,18,18,18,18,18,51,51,51,51
Reserves,42,62,68,77,77,78,69,55,54,147,148,136,136
Borrowings,120,124,145,128,106,106,106,106,107,64,57,49,49
Other Liabilities,3,4,44,35,71,69,140,145,136,148,149,153,153
Total Liabilities,183,209,274,258,272,270,333,324,314,410,404,389,389
Fixed Assets,91,85,161,148,134,121,109,86,80,164,164,160,160
CWIP,65,85,15,45,50,47,48,48,48,48,48,28,28
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,27,39,97,64,88,102,176,191,186,198,193,201,201
Total Assets,183,209,274,258,272,270,333,324,314,410,404,389,389
