,2004-03-01,2005-03-01,2006-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,3,-5,4
Cash from Investing Activity,,,,-1,0,-1
Cash from Financing Activity,,,,-1,3,-4
Net Cash Flow,,,,1,-2,-1
