,2004-03-01,2005-03-01,2006-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,3,7,7,17
Reserves,0,0,0,4,1,17,18
Borrowings,0,0,0,11,18,23,30
Other Liabilities,0,0,1,20,12,14,28
Total Liabilities,0,1,1,39,39,61,92
Fixed Assets,0,0,0,4,4,4,4
CWIP,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0
Other Assets,0,1,1,35,35,57,88
Total Assets,0,1,1,39,39,61,92
