,2014-03-01,2015-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,40.56,64.18,58.87,93.19,96.05
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,0.0,40.56,64.18,58.87,93.19,96.05
Working Capital Days,730.0,243.33,136.37,137.37,205.80,195.95
ROCE %,,0.00,,0.62,-0.46,-0.37
