,2014-03-01,2015-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0.0,0.07,0.0,0.34
Cash from Investing Activity,0,0,-0.01,-0.2,-1.0,-0.39
Cash from Financing Activity,0,0,0.0,0.17,1.12,0.0
Net Cash Flow,0,0,-0.01,0.04,0.12,-0.05
