,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,608.0,826.0,733.0,551.0,786.0,881.0,737.0,701.0,722.0,761.0,729.0,645.0,613.0
Expenses,501.0,682.0,649.0,513.0,676.0,786.0,665.0,635.0,644.0,685.0,652.0,567.0,547.0
Operating Profit,106.0,144.0,84.0,38.0,110.0,95.0,72.0,66.0,78.0,76.0,77.0,78.0,66.0
OPM %,18.0,17.0,11.0,7.0,14.0,11.0,10.0,9.0,11.0,10.0,11.0,12.0,11.0
Other Income,9.0,16.0,16.0,18.0,18.0,28.0,16.0,18.0,23.0,28.0,18.0,13.0,24.0
Interest,4.0,5.0,5.0,5.0,4.0,6.0,2.0,5.0,5.0,5.0,7.0,8.0,9.0
Depreciation,17.0,20.0,18.0,19.0,19.0,20.0,24.0,21.0,20.0,22.0,26.0,23.0,22.0
Profit before tax,94.0,135.0,77.0,33.0,105.0,97.0,62.0,58.0,75.0,77.0,63.0,60.0,60.0
Tax %,26.0,26.0,25.0,23.0,27.0,31.0,20.0,27.0,29.0,20.0,27.0,28.0,26.0
Net Profit,70.0,100.0,58.0,25.0,77.0,67.0,49.0,43.0,54.0,61.0,46.0,43.0,44.0
EPS in Rs,7.07,10.17,5.96,2.54,7.83,6.85,5.04,4.31,5.44,6.2,4.66,4.41,4.05
