,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.88,-1.57,2.29,0.46,-8.96
Cash from Investing Activity,-0.6900000000000001,-0.28,-0.92,0.43,0.07
Cash from Financing Activity,-1.56,1.91,-0.39,-1.86,9.08
Net Cash Flow,-0.36,0.05,0.98,-0.97,0.18
