,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.69,56.69,56.7,56.75,56.89,56.9,56.9,56.9
FIIs,0.0,0.0,0.0,0.03,0.0,0.22,0.32,0.13
DIIs,16.6,15.73,15.9,15.91,10.55,6.72,2.99,4.02
Public,26.71,27.58,27.4,27.31,32.55,36.16,39.78,38.96
No. of Shareholders,13709.0,13894.0,13923.0,12888.0,14475.0,14549.0,19306.0,28059.0
