,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,161,171,167,190,205,224,234,250,235,224,268,310,316
Borrowings,1,2,1,0,0,35,81,65,82,29,2,17,33
Other Liabilities,57,69,92,82,118,107,102,103,108,108,109,111,116
Total Liabilities,233,255,274,286,337,380,430,431,439,375,393,452,479
Fixed Assets,77,81,75,96,99,101,102,115,125,116,117,123,127
CWIP,2,0,2,2,1,4,1,1,0,3,7,2,4
Investments,36,33,14,7,12,14,6,7,6,12,20,20,22
Other Assets,118,141,184,182,224,261,322,308,308,244,248,306,326
Total Assets,233,255,274,286,337,380,430,431,439,375,393,452,479
