,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,35,49.0
Reserves,47,52,62,71,189.0
Preference Capital,1,1,1,1,
Borrowings,139,150,190,229,185.0
Other Liabilities,53,50,53,54,43.0
Total Liabilities,242,256,309,389,466.0
Fixed Assets,22,32,41,50,44.0
CWIP,4,3,4,9,21.0
Investments,0,0,0,0,0.0
Other Assets,217,221,264,330,401.0
Total Assets,242,256,309,389,466.0
