,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,79.0,34,34,48
Inventory Days,175.0,162,176,191
Days Payable,55.0,43,42,35
Cash Conversion Cycle,198.0,153,168,205
Working Capital Days,177.0,153,164,189
ROCE %,,11,11,14
