,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,72.0,71,71,72,93,80,75,67,77,71,56
Inventory Days,170.0,157,149,197,162,169,152,134,168,151,118
Days Payable,79.0,73,83,77,94,91,63,61,88,70,44
Cash Conversion Cycle,162.0,155,137,193,160,158,165,140,156,152,130
Working Capital Days,73.0,66,61,70,78,66,73,70,86,84,74
ROCE %,,18,19,18,18,18,22,15,16,9,11
