,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.8,48.81,48.81,48.81,48.81,48.81,48.81,48.81
DIIs,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07
Public,51.13,51.11,51.11,51.11,51.12,51.12,51.12,51.12
No. of Shareholders,2006.0,1961.0,1953.0,1915.0,1888.0,1962.0,1938.0,1925.0
