,2014-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-6,133,153,85,253
Cash from Investing Activity,,-113,-8,-17,-32,-53
Cash from Financing Activity,,125,-123,-141,-49,-175
Net Cash Flow,,6,2,-6,3,25
