,2022-03-01,2022-11-01,2023-03-01
Cash from Operating Activity,0.76,-15.74,-22.81
Cash from Investing Activity,0.0,0.0,-8.68
Cash from Financing Activity,-0.76,15.84,31.78
Net Cash Flow,0.0,0.09,0.29
