,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.2,5.3,7.43,3.59,7.53,10.18,8.56,9.95,7.94,12.58,10.92,9.01,8.75
Expenses,2.44,4.52,7.32,3.57,5.68,7.22,7.27,7.85,6.97,8.26,7.67,6.96,7.41
Operating Profit,-0.24,0.78,0.11,0.02,1.85,2.96,1.29,2.1,0.97,4.32,3.25,2.05,1.34
OPM %,-10.91,14.72,1.48,0.56,24.57,29.08,15.07,21.11,12.22,34.34,29.76,22.75,15.31
Other Income,0.01,0.01,0.07,0.05,0.21,0.2,0.08,0.35,0.3,0.2,0.16,0.26,0.04
Interest,1.56,1.22,1.18,1.27,1.23,1.16,1.24,1.25,1.32,1.31,1.28,1.38,1.28
Depreciation,1.22,1.22,1.22,1.17,1.2,1.23,1.25,1.18,1.21,1.11,1.35,1.18,1.19
Profit before tax,-3.01,-1.65,-2.22,-2.37,-0.37,0.77,-1.12,0.02,-1.26,2.1,0.78,-0.25,-1.09
Tax %,-2.33,3.64,-14.86,-2.11,-56.76,-37.66,58.04,50.0,1.59,-24.29,10.26,16.0,9.17
Net Profit,-3.08,-1.59,-2.54,-2.42,-0.58,1.06,-0.46,0.01,-1.25,2.6,0.71,-0.21,-0.99
EPS in Rs,-5.13,-2.65,-3.82,-3.64,-0.87,1.59,-0.66,0.01,-1.79,3.71,1.01,-0.3,-1.41
