,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.65,7.0,7.0,7.0
Reserves,14.82,16.7,17.87,17.48,18.55,18.81,19.11,20.65,21.29,11.07,9.79,11.86,10.66
Borrowings,20.12,36.21,47.71,48.44,55.74,54.67,55.55,52.55,48.82,54.25,62.77,59.36,56.9
Other Liabilities,4.84,5.74,7.41,7.29,7.93,8.79,8.53,7.7,8.4,9.84,8.78,8.38,9.29
Total Liabilities,45.78,64.65,78.99,79.21,88.22,88.27,89.19,86.9,84.51,81.81,88.34,86.6,83.85
Fixed Assets,28.29,55.71,56.12,53.91,78.9,77.34,79.49,76.0,73.01,68.35,68.65,67.39,67.57
CWIP,7.8,1.36,9.59,16.24,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16
Investments,0.03,0.03,0.03,0.03,0.03,0.06,0.02,0.04,0.04,0.04,5.27,4.43,1.37
Other Assets,9.66,7.55,13.25,9.03,9.29,10.62,9.68,10.86,11.46,13.42,14.42,14.78,14.75
Total Assets,45.78,64.65,78.99,79.21,88.22,88.27,89.19,86.9,84.51,81.81,88.34,86.6,83.85
