,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.13,0.32,0.28,0.19,0.72,1.51,0.79,0.73,0.45,0.6,0.27,1.04,2.62
Expenses,0.1,0.12,0.08,0.13,0.12,0.2,0.33,2.69,0.16,0.52,1.02,0.58,1.98
Operating Profit,0.03,0.2,0.2,0.06,0.6,1.31,0.46,-1.96,0.29,0.08,-0.75,0.46,0.64
OPM %,23.08,62.5,71.43,31.58,83.33,86.75,58.23,-268.49,64.44,13.33,-277.78,44.23,24.43
Other Income,0.03,0.05,0.19,0.18,0.26,0.19,0.03,0.02,0.0,0.03,0.12,0.08,0.12
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,0.01,0.0,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02
Profit before tax,0.05,0.24,0.38,0.24,0.84,1.48,0.46,-1.96,0.27,0.09,-0.65,0.53,0.74
Tax %,40.0,20.83,100.0,-58.33,23.81,25.0,30.43,38.78,14.81,11.11,4.62,9.43,12.16
Net Profit,0.04,0.19,0.01,0.37,0.64,1.11,0.32,-1.21,0.22,0.08,-0.62,0.48,0.65
EPS in Rs,0.13,0.62,0.03,1.21,2.1,3.63,1.05,-3.96,0.72,0.26,-2.03,1.57,2.13
