,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,34.02,34.02,34.91,35.52,37.38,37.38,37.38,37.38
Public,65.98,65.98,65.09,64.48,62.62,62.62,62.62,62.61
No. of Shareholders,3534.0,3519.0,3293.0,3282.0,3275.0,4134.0,4236.0,4087.0
