,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,105,27,78,65,50,142,153,202,122,132,168,429
Cash from Investing Activity,-67,-53,-75,-52,-132,-109,-75,-55,-188,-163,-147,-169
Cash from Financing Activity,-2,-3,-12,-2,91,-33,-76,-145,65,58,-38,-255
Net Cash Flow,36,-29,-9,11,9,0,2,2,0,26,-18,5
