,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.58,68.42,68.08,66.21,65.91
FIIs,4.89,6.38,5.75,9.78,12.41
DIIs,13.23,9.91,9.18,9.34,8.08
Public,13.3,15.29,16.98,14.67,13.58
No. of Shareholders,105004.0,136308.0,323697.0,314107.0,317468.0
