,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,3,1,0,0,33,8,3,0,78,14
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,3,1,0,0,33,8,3,0,78,14
Working Capital Days,-10.0,-146,-150,43,11,33,-6,-14,-8,55,3
ROCE %,,10,10,10,10,3,2,1,2,1,1
