,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
Reserves,-9.53,-9.49,-9.45,-11.92,-11.99,-12.06,-12.06,-12.14,-12.23,-12.89,-12.97,-12.75,-11.85
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,9.11,32.31
Other Liabilities,0.54,0.26,0.15,0.14,0.02,0.03,0.04,0.03,0.05,0.02,3.6,16.58,8.65
Total Liabilities,4.51,4.27,4.2,1.72,1.53,1.47,1.48,1.39,1.32,0.63,7.29,26.44,42.61
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,2.61,12.84,12.16
CWIP,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.74,5.53,9.36
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,4.5,4.26,4.19,1.71,1.52,1.46,1.47,1.38,1.31,0.62,3.94,8.07,21.09
Total Assets,4.51,4.27,4.2,1.72,1.53,1.47,1.48,1.39,1.32,0.63,7.29,26.44,42.61
