,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,150.35,168.44,168.55,148.39,158.99,111.19,137.82,142.61,173.73,166.98,172.93,168.25,178.44
Expenses,128.3,140.53,141.9,131.23,140.4,108.65,129.71,134.78,158.38,151.67,151.06,152.04,161.11
Operating Profit,22.05,27.91,26.65,17.16,18.59,2.54,8.11,7.83,15.35,15.31,21.87,16.21,17.33
OPM %,14.67,16.57,15.81,11.56,11.69,2.28,5.88,5.49,8.84,9.17,12.65,9.63,9.71
Other Income,3.52,2.64,2.04,0.74,1.85,3.88,0.46,0.31,0.59,3.8,3.33,0.9,0.46
Interest,0.48,1.63,2.09,1.83,1.94,1.12,1.66,2.5,3.11,3.35,3.18,3.07,3.38
Depreciation,11.24,11.5,11.24,11.01,11.31,11.04,11.11,11.26,12.07,11.88,11.94,12.12,12.41
Profit before tax,13.85,17.42,15.36,5.06,7.19,-5.74,-4.2,-5.62,0.76,3.88,10.08,1.92,2.0
Tax %,14.73,23.36,28.52,25.89,28.51,23.0,21.9,25.27,38.16,65.46,24.31,26.04,27.0
Net Profit,11.81,13.35,10.98,3.75,5.14,-4.42,-3.28,-4.2,0.47,1.34,7.63,1.43,1.46
EPS in Rs,3.75,4.24,3.49,1.19,1.63,-1.4,-1.04,-1.33,0.15,0.43,2.42,0.45,0.46
