,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,83.29,18.38,45.34,67.83,63.52,65.52,157.16,80.23,106.61,105.0,313.46,99.07,110.98
Expenses,81.83,20.28,44.81,67.13,62.54,64.79,156.83,79.17,105.6,104.2,307.43,96.59,108.82
Operating Profit,1.46,-1.9,0.53,0.7,0.98,0.73,0.33,1.06,1.01,0.8,6.03,2.48,2.16
OPM %,1.75,-10.34,1.17,1.03,1.54,1.11,0.21,1.32,0.95,0.76,1.92,2.5,1.95
Other Income,0.03,2.45,0.25,0.15,-0.01,0.32,1.64,0.19,0.4,0.7,-1.85,-0.62,-0.34
Interest,0.06,0.05,0.03,0.01,0.04,0.05,0.04,0.03,0.02,0.19,0.23,0.2,0.03
Depreciation,0.36,0.36,0.35,0.36,0.36,0.36,0.35,0.36,0.36,0.36,0.31,0.34,0.63
Profit before tax,1.07,0.14,0.4,0.48,0.57,0.64,1.58,0.86,1.03,0.95,3.64,1.32,1.16
Tax %,22.43,57.14,80.0,16.67,22.81,21.88,28.48,25.58,23.3,26.32,46.7,26.52,26.72
Net Profit,0.84,0.07,0.09,0.41,0.44,0.5,1.13,0.64,0.8,0.71,1.94,0.97,0.85
EPS in Rs,0.33,0.02,0.02,0.1,0.11,0.12,0.28,0.16,0.2,0.18,0.48,0.24,0.21
