,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.14,30.14,30.14,30.14,30.14,30.12,0.1,0.08,0.07
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.36
DIIs,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.02
Public,69.86,69.86,69.86,69.86,69.83,69.85,99.87,99.79,99.55
No. of Shareholders,1056.0,1066.0,1069.0,1136.0,1253.0,2115.0,35511.0,37364.0,38185.0
