,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,3,7,-1
Cash from Investing Activity,0,0,-3,-7,-1
Cash from Financing Activity,0,0,1,-1,3
Net Cash Flow,0,0,0,0,1
