,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.64,67.97,72.23,72.22,72.41
FIIs,7.07,6.96,0.3,0.3,0.0
Public,27.3,25.08,27.48,27.49,27.59
No. of Shareholders,166.0,999.0,1341.0,1646.0,7751.0
