,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.0,53.0,69.0,35.0,37.0,68.0,165.0,98.0,170.0,278.0,170.0,210.0,129.0
Expenses,10.0,42.0,52.0,25.0,30.0,56.0,121.0,62.0,134.0,152.0,129.0,149.0,81.0
Operating Profit,14.0,12.0,17.0,11.0,8.0,12.0,44.0,36.0,36.0,126.0,41.0,61.0,48.0
OPM %,57.0,22.0,24.0,30.0,20.0,18.0,27.0,37.0,21.0,45.0,24.0,29.0,37.0
Other Income,2.0,9.0,3.0,9.0,9.0,10.0,10.0,10.0,12.0,12.0,9.0,10.0,10.0
Interest,11.0,11.0,11.0,16.0,15.0,18.0,26.0,30.0,31.0,34.0,27.0,25.0,23.0
Depreciation,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Profit before tax,5.0,7.0,7.0,3.0,1.0,3.0,27.0,15.0,16.0,103.0,22.0,45.0,35.0
Tax %,24.0,30.0,57.0,38.0,99.0,40.0,28.0,29.0,28.0,27.0,30.0,25.0,22.0
Net Profit,4.0,7.0,-8.0,4.0,4.0,8.0,23.0,12.0,16.0,80.0,16.0,43.0,34.0
EPS in Rs,0.94,1.57,-1.68,0.95,0.78,1.58,5.07,2.46,3.17,17.0,3.5,9.11,7.29
