,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,12.76,12.03,11.6,13.79,15.68,14.02,11.7,13.12,12.47,8.6,10.57,7.22,7.11
Expenses,11.36,10.49,10.29,12.25,13.9,15.39,11.6,11.69,11.55,9.26,9.24,7.53,8.48
Operating Profit,1.4,1.54,1.31,1.54,1.78,-1.37,0.1,1.43,0.92,-0.66,1.33,-0.31,-1.37
OPM %,10.97,12.8,11.29,11.17,11.35,-9.77,0.85,10.9,7.38,-7.67,12.58,-4.29,-19.27
Other Income,0.03,0.16,0.16,0.09,0.03,0.03,0.16,0.08,0.11,0.03,0.28,0.23,0.07
Interest,0.52,0.53,0.4,0.22,0.27,0.29,0.43,0.57,0.5,0.63,0.42,0.65,0.42
Depreciation,0.2,0.39,0.1,0.22,0.24,0.27,0.21,0.37,0.27,0.33,0.28,0.32,0.27
Profit before tax,0.71,0.78,0.97,1.19,1.3,-1.9,-0.38,0.57,0.26,-1.59,0.91,-1.05,-1.99
Tax %,29.58,14.1,30.93,29.41,19.23,24.74,2.63,29.82,30.77,8.81,-8.79,26.67,26.63
Net Profit,0.5,0.68,0.67,0.85,1.05,-1.42,-0.37,0.39,0.18,-1.45,1.0,-0.76,-1.45
EPS in Rs,0.61,0.83,0.67,0.85,1.05,-1.42,-0.37,0.39,0.18,-1.27,0.87,-0.66,-1.27
