,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.68,59.68,59.68,59.68,59.68,59.68,59.85,59.85
Public,40.32,40.32,40.32,40.32,40.32,40.32,40.15,40.14
No. of Shareholders,14749.0,14187.0,13102.0,12088.0,12653.0,12853.0,12082.0,11579.0
