,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,12,12,12,12,12,12,12,12
Reserves,37,40,48,51,60,64,66,77,82,93,101,90,80
Borrowings,14,14,26,25,40,36,31,27,18,15,149,236,245
Other Liabilities,17,17,20,24,27,28,29,24,27,27,38,41,45
Total Liabilities,80,83,106,113,139,141,139,141,139,149,300,379,382
Fixed Assets,42,40,52,55,76,75,81,83,80,76,78,234,276
CWIP,0,1,1,2,0,1,0,1,1,1,124,49,2
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,39,42,54,55,63,65,58,57,58,72,99,96,105
Total Assets,80,83,106,113,139,141,139,141,139,149,300,379,382
