,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.11,56.11,56.11,56.11,56.11,56.11,56.11,56.11
FIIs,0.83,5.97,4.05,2.11,0.79,0.79,0.93,0.98
DIIs,0.07,0.07,0.21,0.27,0.15,0.15,0.0,0.03
Public,42.99,37.85,39.64,41.52,42.96,42.96,42.96,42.89
No. of Shareholders,21318.0,29089.0,43143.0,52326.0,73987.0,73987.0,72449.0,64560.0
