,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.08,65.7,66.12,66.12,66.12,66.12,50.09,50.09,50.09
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
DIIs,1.35,0.66,0.65,0.65,0.65,0.65,0.65,0.64,0.64
Public,30.57,33.63,33.23,33.23,33.23,33.23,49.26,49.26,49.19
No. of Shareholders,8056.0,8210.0,9733.0,9581.0,9479.0,10743.0,84551.0,69528.0,61680.0
