,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.5,18.73,16.33,8.85,14.35,19.5,24.86,16.92,19.42,25.92,23.05,20.19,25.22
Expenses,12.16,16.49,13.73,7.48,12.84,18.27,24.39,16.25,18.21,24.15,20.89,18.54,22.95
Operating Profit,1.34,2.24,2.6,1.37,1.51,1.23,0.47,0.67,1.21,1.77,2.16,1.65,2.27
OPM %,9.93,11.96,15.92,15.48,10.52,6.31,1.89,3.96,6.23,6.83,9.37,8.17,9.0
Other Income,0.0,0.01,0.11,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.04,0.0,0.0
Interest,0.06,0.12,0.15,0.19,0.16,0.23,0.26,0.27,0.22,0.19,0.32,0.24,0.24
Depreciation,0.11,0.11,0.16,0.13,0.15,0.17,0.12,0.19,0.18,0.21,0.21,0.22,0.22
Profit before tax,1.17,2.02,2.4,1.05,1.2,1.02,0.09,0.21,0.81,1.37,1.67,1.19,1.81
Tax %,0.0,0.0,52.08,0.0,0.0,0.0,944.44,0.0,0.0,0.0,61.08,0.0,41.44
Net Profit,1.17,2.03,1.15,1.05,1.2,1.02,-0.76,0.21,0.82,1.37,0.64,1.2,1.05
EPS in Rs,0.05,0.09,0.05,0.04,0.05,0.04,-0.03,0.01,0.03,0.06,0.03,0.05,0.04
