,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,19.5,25.98,31.39,33.08,35.29,34.81,36.24,44.66,31.56,32.89,47.22,64.36,61.92
Expenses,18.43,23.61,27.16,30.13,29.43,31.22,31.78,37.4,26.36,31.01,44.87,61.12,58.26
Operating Profit,1.07,2.37,4.23,2.95,5.86,3.59,4.46,7.26,5.2,1.88,2.35,3.24,3.66
OPM %,5.49,9.12,13.48,8.92,16.61,10.31,12.31,16.26,16.48,5.72,4.98,5.03,5.91
Other Income,0.11,0.16,0.08,0.06,0.18,0.39,0.43,0.12,0.36,0.28,0.36,0.04,0.25
Interest,0.05,0.03,0.05,0.03,0.17,0.04,0.01,0.15,0.0,0.0,0.36,0.71,0.62
Depreciation,0.39,0.39,0.39,0.33,0.33,0.33,0.33,0.3,0.3,0.3,2.01,2.39,2.39
Profit before tax,0.74,2.11,3.87,2.65,5.54,3.61,4.55,6.93,5.26,1.86,0.34,0.18,0.9
Tax %,-1.35,19.91,27.65,25.28,25.27,24.93,26.15,25.25,25.1,26.34,35.29,27.78,25.56
Net Profit,0.75,1.7,2.8,1.98,4.14,2.7,3.35,5.19,3.94,1.37,0.22,0.14,0.68
EPS in Rs,1.28,2.9,4.77,3.37,7.05,4.6,5.71,8.84,6.71,2.33,0.37,0.24,1.16
