,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.74,48.71,48.71,48.71,48.71,48.71,25.3
Public,26.26,51.29,51.29,51.29,51.29,51.29,74.69
No. of Shareholders,5671.0,1574.0,1696.0,1692.0,1763.0,2286.0,3104.0
