,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.07,0.74,0.89,0.3,0.82,1.75,1.44,1.56,1.81,3.53,3.36,2.54,2.16
Expenses,0.46,0.79,1.09,0.46,0.91,1.27,1.78,1.62,1.86,2.61,2.38,2.2,2.22
Operating Profit,-0.39,-0.05,-0.2,-0.16,-0.09,0.48,-0.34,-0.06,-0.05,0.92,0.98,0.34,-0.06
OPM %,-557.14,-6.76,-22.47,-53.33,-10.98,27.43,-23.61,-3.85,-2.76,26.06,29.17,13.39,-2.78
Other Income,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.02,0.0,0.01,0.05,0.03,0.02
Interest,0.02,0.04,0.03,0.04,0.04,0.04,0.01,0.04,0.05,0.05,0.02,0.04,0.05
Depreciation,0.17,0.17,0.09,0.15,0.15,0.15,0.07,0.14,0.14,0.16,0.09,0.13,0.15
Profit before tax,-0.58,-0.26,-0.32,-0.35,-0.28,0.31,-0.39,-0.22,-0.24,0.72,0.92,0.2,-0.24
Tax %,0.0,0.0,40.62,0.0,0.0,0.0,-15.38,0.0,0.0,0.0,46.74,0.0,0.0
Net Profit,-0.58,-0.26,-0.2,-0.35,-0.28,0.3,-0.44,-0.22,-0.24,0.71,0.49,0.2,-0.24
EPS in Rs,-0.64,-0.29,-0.22,-0.38,-0.31,0.33,-0.48,-0.24,-0.26,0.78,0.54,0.22,-0.26
