,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,20,20,20,20,20,20,20,20,20
Reserves,-60,5,6,9,19,26,37,42,51,52,66,79,74
Borrowings,83,0,0,0,7,12,12,15,18,17,36,57,69
Other Liabilities,22,7,6,5,8,25,20,31,15,26,13,21,33
Total Liabilities,65,31,32,34,54,82,89,107,103,115,134,177,197
Fixed Assets,30,13,13,15,19,9,6,3,21,20,19,37,33
CWIP,0,0,0,0,0,0,0,0,8,0,22,0,4
Investments,0,0,0,0,7,41,36,24,17,11,12,13,13
Other Assets,35,18,19,19,27,32,47,80,58,83,82,127,146
Total Assets,65,31,32,34,54,82,89,107,103,115,134,177,197
