,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.07,24.41,41.17,24.84,27.85,30.44,29.11,36.4,41.49,42.48,61.63,52.75,43.52
Expenses,16.4,34.36,30.45,21.0,23.03,28.01,23.33,28.81,37.16,40.03,57.22,53.24,44.51
Operating Profit,5.67,-9.95,10.72,3.84,4.82,2.43,5.78,7.59,4.33,2.45,4.41,-0.49,-0.99
OPM %,25.69,-40.76,26.04,15.46,17.31,7.98,19.86,20.85,10.44,5.77,7.16,-0.93,-2.27
Other Income,2.17,0.44,3.96,0.36,0.34,0.38,0.96,1.6,-0.21,0.67,0.87,0.67,0.67
Interest,0.28,0.24,0.14,0.17,0.15,0.17,0.11,0.18,0.26,0.42,1.95,1.12,1.22
Depreciation,1.76,2.09,1.74,1.56,1.55,1.7,1.76,1.73,1.83,2.13,3.05,2.32,2.45
Profit before tax,5.8,-11.84,12.8,2.47,3.46,0.94,4.87,7.28,2.03,0.57,0.28,-3.26,-3.99
Tax %,-9.14,-1.27,5.86,8.91,4.91,41.49,24.02,3.98,25.62,91.23,235.71,-9.51,-6.52
Net Profit,6.33,-11.99,12.05,2.25,3.29,0.55,3.71,6.99,1.51,0.05,-0.38,-3.59,-4.25
EPS in Rs,3.22,-6.11,6.14,1.15,1.68,0.28,1.89,3.56,0.77,0.03,-0.2,-1.71,-1.93
