,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,58.21,58.33,58.35,58.87,59.5,58.52,58.42,58.65,58.65,59.7,60.79,60.8
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Public,41.78,41.67,41.64,41.13,40.49,41.47,41.57,41.35,41.35,40.29,39.19,39.2
No. of Shareholders,2387.0,2301.0,2308.0,2561.0,2605.0,2766.0,2771.0,2662.0,2614.0,3216.0,3569.0,3599.0
