,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.13,4.5,2.32,0.86,2.84,3.21,3.73,10.35,1.99,2.22,4.14,5.13,2.21
Expenses,5.11,4.54,7.99,3.26,3.73,3.56,2.18,7.99,-0.03,4.0,1.68,5.25,3.35
Operating Profit,0.02,-0.04,-5.67,-2.4,-0.89,-0.35,1.55,2.36,2.02,-1.78,2.46,-0.12,-1.14
OPM %,0.39,-0.89,-244.4,-279.07,-31.34,-10.9,41.55,22.8,101.51,-80.18,59.42,-2.34,-51.58
Other Income,0.65,0.3,1.42,0.07,0.63,0.2,-5.21,0.31,0.27,-5.16,2.63,-2.55,-1.43
Interest,0.37,0.26,0.27,0.2,0.24,0.21,0.57,0.21,0.2,1.11,1.04,0.67,0.54
Depreciation,1.08,1.08,1.08,1.05,1.15,1.25,1.24,1.24,0.98,0.99,0.74,0.71,0.71
Profit before tax,-0.78,-1.08,-5.6,-3.58,-1.65,-1.61,-5.47,1.22,1.11,-9.04,3.31,-4.05,-3.82
Tax %,42.31,15.74,-9.64,-1.12,-4.85,36.02,-13.53,-34.43,-31.53,2.1,-14.2,0.49,2.36
Net Profit,-0.45,-0.9,-6.14,-3.62,-1.73,-1.03,-6.21,1.65,1.46,-8.85,3.77,-4.04,-3.73
EPS in Rs,-0.1,-0.2,-1.33,-0.78,-0.38,-0.22,-1.35,0.36,0.32,-1.92,0.82,-0.88,-0.81
