,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,59.17,59.17,59.17,59.17,59.17,59.17,59.17,59.18,59.18,59.18,59.18,59.18
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.02
DIIs,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02
Public,40.79,40.79,40.79,40.79,40.79,40.78,40.78,40.78,40.78,40.8,40.8,40.78
No. of Shareholders,27463.0,27684.0,28113.0,29494.0,30273.0,56706.0,59873.0,61930.0,62155.0,61548.0,61548.0,62288.0
