,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,66,69,71,71,74,77,81,87,92,84,91,114,120
Borrowings,4,0,0,0,0,0,0,0,0,0,0,0,0
Other Liabilities,21,22,24,23,28,26,33,33,30,21,18,28,35
Total Liabilities,96,96,100,99,108,108,119,126,128,110,115,148,160
Fixed Assets,48,59,60,59,60,60,63,62,60,55,62,61,63
CWIP,6,0,1,0,0,0,1,4,7,10,1,3,3
Investments,10,11,11,10,8,9,10,10,11,6,7,15,17
Other Assets,32,26,27,30,40,39,46,50,50,40,45,69,78
Total Assets,96,96,100,99,108,108,119,126,128,110,115,148,160
