,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.74,14.47,14.24,6.28,13.62,28.79,23.25,25.92,21.46,41.56,41.88,26.98,24.52
Expenses,9.79,11.84,12.99,8.61,13.69,18.52,18.55,19.92,20.26,26.54,28.5,20.2,22.84
Operating Profit,-7.05,2.63,1.25,-2.33,-0.07,10.27,4.7,6.0,1.2,15.02,13.38,6.78,1.68
OPM %,-257.3,18.18,8.78,-37.1,-0.51,35.67,20.22,23.15,5.59,36.14,31.95,25.13,6.85
Other Income,0.38,0.41,1.08,0.39,0.57,0.69,1.07,0.62,1.71,0.55,0.8,1.06,1.15
Interest,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Depreciation,1.62,1.65,1.51,1.53,1.51,2.38,0.96,1.84,1.81,1.91,1.87,1.94,1.91
Profit before tax,-8.31,1.37,0.82,-3.47,-1.01,8.58,4.8,4.77,1.09,13.65,12.3,5.89,0.91
Tax %,25.15,24.82,-4.88,25.07,25.74,25.17,23.54,25.16,24.77,25.2,28.78,23.43,25.27
Net Profit,-6.22,1.02,0.86,-2.6,-0.76,6.42,3.66,3.57,0.82,10.22,8.76,4.51,0.68
EPS in Rs,-11.52,1.89,1.59,-4.81,-1.41,11.89,6.78,6.61,1.52,18.93,16.22,8.35,1.26
