,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.7,52.7,52.7,52.7,52.7,52.7,49.49,42.74
FIIs,5.2,0.78,0.14,0.0,1.36,0.13,0.44,0.46
DIIs,12.1,17.47,18.54,18.4,5.91,0.2,1.23,0.41
Public,30.0,29.06,28.62,28.9,40.03,46.97,48.86,56.4
No. of Shareholders,21653.0,21573.0,21108.0,21342.0,35247.0,43525.0,40819.0,46849.0
