,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,113,134,134,135,135,180,181,181,181,209,209,209,209.0
Reserves,2057,2872,3236,3457,3711,4668,5062,5156,5296,5600,5645,6465,
Borrowings,37089,45547,50222,54145,58336,68075,76073,85323,89927,86819,92437,98645,
Other Liabilities,1111,1242,1394,1380,1294,1388,1370,1619,1628,1521,1761,2378,
Total Liabilities,40370,49795,54986,59116,63475,74312,82686,92279,97033,94149,100052,107698,
Fixed Assets,378,396,404,469,467,618,642,677,776,755,752,754,
CWIP,0,0,8,10,20,38,39,32,24,40,59,124,
Investments,9400,12523,14352,14086,14744,19430,18363,19081,20625,20321,21445,24642,
Other Assets,30593,36875,40222,44551,48244,54226,63642,72489,75608,73033,77796,82178,
Total Assets,40370,49795,54986,59116,63475,74312,82686,92279,97033,94149,100052,107698,
