,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,43.0,41,47,40,46,52,60,28
Inventory Days,75.0,59,45,58,64,51,74,69
Days Payable,31.0,37,51,52,62,69,42,36
Cash Conversion Cycle,86.0,63,42,46,48,34,92,61
Working Capital Days,43.0,40,19,-26,-65,-59,26,15
ROCE %,,18,37,36,15,16,29,32
