,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,38,39,41,42,42,45,46,48,60,60,60,60,59
Reserves,784,814,684,553,476,486,507,540,581,544,541,622,671
Borrowings,1013,1240,1355,1413,1457,1242,1083,1148,1031,1005,953,862,802
Other Liabilities,383,280,258,236,240,364,387,188,198,210,247,280,267
Total Liabilities,2218,2374,2339,2244,2215,2138,2023,1924,1870,1818,1801,1824,1799
Fixed Assets,910,1171,1174,1117,1099,1042,934,914,843,753,630,587,570
CWIP,294,161,78,113,78,70,69,20,11,19,10,8,8
Investments,19,17,17,18,18,18,18,19,17,36,29,30,30
Other Assets,995,1025,1070,997,1020,1007,1002,972,998,1011,1131,1199,1191
Total Assets,2218,2374,2339,2244,2215,2138,2023,1924,1870,1818,1801,1824,1799
