,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.06,2.06,2.06,8.46,8.46
Reserves,0.02,2.05,5.07,10.57,12.27
Borrowings,7.3,8.59,10.37,12.06,16.74
Other Liabilities,0.39,2.72,5.64,1.84,10.22
Total Liabilities,9.77,15.42,23.14,32.93,47.69
Fixed Assets,3.63,3.46,2.23,2.61,2.49
CWIP,0.0,0.0,0.0,4.35,7.31
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,6.14,11.96,20.91,25.97,37.89
Total Assets,9.77,15.42,23.14,32.93,47.69
