,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,49.27,46.37,103.38,78.36
Inventory Days,106.59,175.86,115.48,116.14
Days Payable,12.02,10.38,43.43,11.5
Cash Conversion Cycle,143.84,211.84,175.44,183.01
Working Capital Days,146.21,138.46,144.12,169.24
ROCE %,,30.07,35.23,25.15
