,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.01,-1.39,-3.6,-4.22
Cash from Investing Activity,-0.12,-0.3,1.4,-5.1
Cash from Financing Activity,-0.76,1.61,2.23,10.02
Net Cash Flow,-0.89,-0.07,0.02,0.7000000000000001
