,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,8.55,8.55,12.83,12.83
Reserves,2.77,2.87,2.99,3.08,3.19,3.29,4.29,6.15,9.64,13.84,14.39,12.56,13.56
Borrowings,0.39,0.09,0.77,0.55,0.5700000000000001,0.71,0.34,0.54,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.24,0.26,0.45,0.35,0.6000000000000001,0.6900000000000001,4.84,2.18,4.83,3.63,2.73,2.29,1.29
Total Liabilities,3.96,3.78,4.77,4.54,4.92,5.25,10.03,9.43,15.03,26.02,25.67,27.68,27.68
Fixed Assets,0.6900000000000001,0.59,0.52,0.42,0.43,0.39,0.6000000000000001,1.12,1.06,0.97,0.94,2.02,1.86
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,2.79,3.19,4.25,4.12,4.49,4.86,9.43,8.31,13.97,25.05,24.73,25.66,25.82
Total Assets,3.96,3.78,4.77,4.54,4.92,5.25,10.03,9.43,15.03,26.02,25.67,27.68,27.68
