,2021-10-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,99.72,64.8,64.8,64.76,64.76
DIIs,0.0,0.0,0.0,0.08,0.0
Public,0.28,35.2,35.2,35.16,35.24
No. of Shareholders,7.0,322.0,234.0,243.0,244.0
