,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Sales,4.66,30.03,7.09,49.63,8.11
Expenses,4.41,28.46,6.63,47.75,7.2
Operating Profit,0.25,1.57,0.46,1.88,0.91
OPM %,5.36,5.23,6.49,3.79,11.22
Other Income,0.0,0.05,0.05,0.04,0.0
Interest,0.05,0.06,0.15,0.19,0.4
Depreciation,0.0,0.0,0.0,0.0,0.06
Profit before tax,0.2,1.56,0.36,1.73,0.45
Tax %,25.0,25.64,25.0,42.2,26.67
Net Profit,0.15,1.15,0.27,1.0,0.33
EPS in Rs,0.15,0.75,0.18,0.65,0.21
