,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,94.91,89.22,129.89,184.71,154.89
Inventory Days,0.0,0.00,,,
Days Payable,,,,,
Cash Conversion Cycle,94.91,89.22,129.89,184.71,154.89
Working Capital Days,84.06,86.52,171.62,137.16,102.25
ROCE %,,10.76,17.01,15.88,13.64
