,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.32,2.33,2.74,1.96,2.16,2.44,1.94,2.61,4.53,0.93,0.8,0.79,0.67
Expenses,3.42,2.62,2.37,1.94,2.16,2.43,1.95,2.56,4.4,1.11,0.78,0.99,0.8
Operating Profit,-0.1,-0.29,0.37,0.02,0.0,0.01,-0.01,0.05,0.13,-0.18,0.02,-0.2,-0.13
OPM %,-3.01,-12.45,13.5,1.02,0.0,0.41,-0.52,1.92,2.87,-19.35,2.5,-25.32,-19.4
Other Income,0.07,0.07,0.07,0.08,0.09,0.08,0.06,0.05,0.06,0.06,-0.28,0.06,0.06
Interest,0.06,0.06,0.05,0.06,0.06,0.06,0.07,0.06,0.1,0.12,0.11,0.11,0.11
Depreciation,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.03
Profit before tax,-0.09,-0.29,0.38,0.03,0.02,0.02,-0.04,0.01,0.06,-0.27,-0.4,-0.28,-0.21
Tax %,0.0,48.28,23.68,33.33,100.0,0.0,50.0,100.0,0.0,25.93,25.0,25.0,-9.52
Net Profit,-0.1,-0.15,0.29,0.02,0.0,0.02,-0.03,0.0,0.05,-0.2,-0.3,-0.21,-0.23
EPS in Rs,-0.23,-0.34,0.66,0.05,0.0,0.05,-0.07,0.0,0.11,-0.46,-0.68,-0.48,-0.52
