,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.31
Public,47.69,47.69,47.69,47.69,47.69,47.69,47.69,47.7
No. of Shareholders,1470.0,1514.0,1480.0,1456.0,1556.0,2304.0,2289.0,2165.0
