,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,4,4,4,4
Reserves,24,28,32,36,42,50,56,66,69,67,74,90,96
Borrowings,21,21,20,20,10,5,3,0,0,0,5,0,0
Other Liabilities,19,17,19,21,20,15,18,19,15,20,24,25,30
Total Liabilities,68,71,75,83,76,75,82,90,89,91,107,119,130
Fixed Assets,38,44,41,41,42,39,37,33,33,31,32,40,40
CWIP,0,2,0,0,0,0,0,0,0,2,1,1,1
Investments,0,0,0,0,0,0,0,0,0,0,0,1,1
Other Assets,31,26,34,42,34,36,45,57,56,58,74,76,87
Total Assets,68,71,75,83,76,75,82,90,89,91,107,119,130
