,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9.0,9.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
Reserves,-0.79,-0.88,-11.94,-48.79,-92.5,-104.32,-110.31,-103.42,-94.58,-94.48,-90.33,-95.95,-99.15
Borrowings,83.52,75.24,107.41,86.21,68.67,77.64,85.98,77.59,66.19,68.73,66.76,71.89,75.07
Other Liabilities,9.62,17.87,11.55,9.21,17.84,18.4,18.42,16.21,19.78,15.13,13.64,13.91,13.18
Total Liabilities,101.35,101.23,124.02,63.63,11.01,8.72,11.09,7.38,8.39,6.38,7.07,6.85,6.1
Fixed Assets,34.87,32.68,29.13,4.66,4.29,3.88,3.51,3.17,2.94,0.78,2.62,2.05,1.92
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.1,6.1,6.1,6.1,0.95,0.18,0.13,0.06,0.09,0.06,0.07,0.08,0.09
Other Assets,60.38,62.45,88.79,52.87,5.77,4.66,7.45,4.15,5.36,5.54,4.38,4.72,4.09
Total Assets,101.35,101.23,124.02,63.63,11.01,8.72,11.09,7.38,8.39,6.38,7.07,6.85,6.1
