,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.98,53.19,53.41,53.41,53.41,53.41,53.42
Public,47.02,46.8,46.59,46.58,46.58,46.58,46.58
No. of Shareholders,305.0,322.0,286.0,295.0,263.0,256.0,284.0
