,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.01,0.01,1.21,4.57,4.57,4.57,4.57,4.57,4.57,4.57
Reserves,-0.05,0.45,1.16,1.5,2.15,3.49,17.1,21.45,25.8,28.86,31.87,34.31,35.32
Borrowings,0.0,0.0,0.0,0.0,0.0,2.84,8.99,8.0,6.87,6.48,5.06,3.93,2.64
Other Liabilities,3.22,3.1,7.46,7.19,7.51,5.99,7.74,6.99,6.06,4.07,4.55,4.86,4.87
Total Liabilities,3.18,3.56,8.63,8.7,9.67,13.53,38.4,41.01,43.3,43.98,46.05,47.67,47.4
Fixed Assets,0.56,1.64,2.72,1.74,2.12,4.26,5.65,7.85,8.62,7.69,7.08,6.18,5.78
CWIP,0.48,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,17.1
Investments,0.0,0.0,0.84,0.84,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
Other Assets,2.14,1.92,5.07,6.12,6.86,8.58,28.0,32.47,33.99,35.6,38.28,40.8,23.83
Total Assets,3.18,3.56,8.63,8.7,9.67,13.53,38.4,41.01,43.3,43.98,46.05,47.67,47.4
