,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,3.59,0.6,0.5,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.17,0.08,3.85,0.73,0.69,0.33,0.21,0.33,0.40,0.26,0.56,0.34,1.08
Operating Profit,-0.17,-0.08,-0.26,-0.13,-0.19,-0.23,-0.21,-0.33,-0.40,-0.26,-0.56,-0.34,-1.08
OPM %,,,-7.24,-21.67,-38.0,-230.0,,,,,,,
Other Income,1.56,0.87,0.48,0.74,0.77,0.44,0.48,0.43,0.80,1.91,1.77,1.38,1.26
Interest,0.09,0.09,0.01,0.0,0.0,0.0,0.01,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.10,0.10,-0.08,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,1.20,0.60,0.29,0.61,0.58,0.21,0.26,0.10,0.40,1.65,1.21,1.04,0.18
Tax %,30.00,30.00,303.45,27.87,27.59,28.57,-3.85,30.00,52.50,15.15,4.13,25.00,322.22
Net Profit,0.84,0.42,-0.59,0.44,0.42,0.15,0.27,0.07,0.19,1.40,1.15,0.79,-0.39
EPS in Rs,0.12,0.06,-0.08,0.06,0.06,0.02,0.04,0.01,0.03,0.19,0.16,0.11,-0.05
