,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,5.1,5.1,5.1,57.69,59.69,58.86,58.86,58.86,48.06
FIIs,0.0,0.0,0.0,0.0,0.02,3.9,3.9,3.9,1.14
Public,94.9,94.9,94.9,42.31,40.29,37.24,37.24,37.25,50.81
No. of Shareholders,4539.0,4539.0,4539.0,4762.0,4761.0,4838.0,5756.0,6376.0,6382.0
